condition,preset,call_id,trial,seed,length_bin,response_note_count,response_duration_sec,t_endpoint_commit_ms,t_infer_start_ms,t_first_token_ready_ms,t_first_midi_queued_ms,t_first_midi_out_ms,t_response_end_ms,endpoint_to_first_midi_ms,first_token_latency_ms,queue_delay_ms,total_generation_ms,buffer_underrun_count,buffer_underrun_rate,preload_window_ms,micro_buffer_ms,source_latency_event
L0_preload_off,pentatonic_creative,R10,6,130266923,medium,12,4.800000,0.000000,0.000000,57.387700,57.387700,137.387700,4937.387700,137.387700,57.387700,80.000000,1786.848000,0,0.000000,0.000000,80.000000,5541
L1_preload_on,pentatonic_creative,R10,6,130266923,medium,12,4.800000,0.000000,-150.000000,-92.612300,0.000000,80.000000,4880.000000,80.000000,57.387700,80.000000,1786.848000,0,0.000000,150.000000,80.000000,5541
L0_preload_off,pentatonic_creative,R10,7,130267932,medium,12,4.800000,0.000000,0.000000,82.213500,82.213500,162.213500,4962.213500,162.213500,82.213500,80.000000,1280.379000,1,1.000000,0.000000,80.000000,5542
L1_preload_on,pentatonic_creative,R10,7,130267932,medium,12,4.800000,0.000000,-150.000000,-67.786500,0.000000,80.000000,4880.000000,80.000000,82.213500,80.000000,1280.379000,0,0.000000,150.000000,80.000000,5542
L0_preload_off,pentatonic_creative,R10,8,130268941,medium,12,4.800000,0.000000,0.000000,65.635900,65.635900,145.635900,4945.635900,145.635900,65.635900,80.000000,1449.933000,0,0.000000,0.000000,80.000000,5543
L1_preload_on,pentatonic_creative,R10,8,130268941,medium,12,4.800000,0.000000,-150.000000,-84.364100,0.000000,80.000000,4880.000000,80.000000,65.635900,80.000000,1449.933000,0,0.000000,150.000000,80.000000,5543
L0_preload_off,pentatonic_creative,R10,9,130269950,medium,12,4.800000,0.000000,0.000000,67.627900,67.627900,147.627900,4947.627900,147.627900,67.627900,80.000000,1422.299000,0,0.000000,0.000000,80.000000,5544
L1_preload_on,pentatonic_creative,R10,9,130269950,medium,12,4.800000,0.000000,-150.000000,-82.372100,0.000000,80.000000,4880.000000,80.000000,67.627900,80.000000,1422.299000,0,0.000000,150.000000,80.000000,5544
L0_preload_off,pentatonic_creative,R10,10,130270959,medium,12,4.800000,0.000000,0.000000,67.885500,67.885500,147.885500,4947.885500,147.885500,67.885500,80.000000,1462.969000,0,0.000000,0.000000,80.000000,5545
L1_preload_on,pentatonic_creative,R10,10,130270959,medium,12,4.800000,0.000000,-150.000000,-82.114500,0.000000,80.000000,4880.000000,80.000000,67.885500,80.000000,1462.969000,0,0.000000,150.000000,80.000000,5545
L0_preload_off,pentatonic_creative,R10,11,130271968,medium,12,4.800000,0.000000,0.000000,67.158800,67.158800,147.158800,4947.158800,147.158800,67.158800,80.000000,2244.249000,0,0.000000,0.000000,80.000000,5546
L1_preload_on,pentatonic_creative,R10,11,130271968,medium,12,4.800000,0.000000,-150.000000,-82.841200,0.000000,80.000000,4880.000000,80.000000,67.158800,80.000000,2244.249000,0,0.000000,150.000000,80.000000,5546
L0_preload_off,pentatonic_creative,R10,12,130272977,medium,12,4.800000,0.000000,0.000000,62.707200,62.707200,142.707200,4942.707200,142.707200,62.707200,80.000000,1465.775000,0,0.000000,0.000000,80.000000,5547
L1_preload_on,pentatonic_creative,R10,12,130272977,medium,12,4.800000,0.000000,-150.000000,-87.292800,0.000000,80.000000,4880.000000,80.000000,62.707200,80.000000,1465.775000,0,0.000000,150.000000,80.000000,5547
L0_preload_off,pentatonic_creative,R10,13,130273986,medium,9,4.800000,0.000000,0.000000,57.922200,57.922200,137.922200,4937.922200,137.922200,57.922200,80.000000,959.108000,0,0.000000,0.000000,80.000000,5548
L1_preload_on,pentatonic_creative,R10,13,130273986,medium,9,4.800000,0.000000,-150.000000,-92.077800,0.000000,80.000000,4880.000000,80.000000,57.922200,80.000000,959.108000,0,0.000000,150.000000,80.000000,5548
L0_preload_off,pentatonic_creative,R10,14,130274995,medium,12,4.800000,0.000000,0.000000,57.804900,57.804900,137.804900,4937.804900,137.804900,57.804900,80.000000,1543.722000,0,0.000000,0.000000,80.000000,5549
L1_preload_on,pentatonic_creative,R10,14,130274995,medium,12,4.800000,0.000000,-150.000000,-92.195100,0.000000,80.000000,4880.000000,80.000000,57.804900,80.000000,1543.722000,0,0.000000,150.000000,80.000000,5549
L0_preload_off,pentatonic_creative,R10,15,130276004,medium,12,4.800000,0.000000,0.000000,70.539400,70.539400,150.539400,4950.539400,150.539400,70.539400,80.000000,1105.822000,0,0.000000,0.000000,80.000000,5550
L1_preload_on,pentatonic_creative,R10,15,130276004,medium,12,4.800000,0.000000,-150.000000,-79.460600,0.000000,80.000000,4880.000000,80.000000,70.539400,80.000000,1105.822000,0,0.000000,150.000000,80.000000,5550
L0_preload_off,pentatonic_creative,R11,1,131261881,medium,14,4.800000,0.000000,0.000000,69.700800,69.700800,149.700800,4949.700800,149.700800,69.700800,80.000000,1236.797000,0,0.000000,0.000000,80.000000,5551
L1_preload_on,pentatonic_creative,R11,1,131261881,medium,14,4.800000,0.000000,-150.000000,-80.299200,0.000000,80.000000,4880.000000,80.000000,69.700800,80.000000,1236.797000,0,0.000000,150.000000,80.000000,5551
L0_preload_off,pentatonic_creative,R11,2,131262890,long,21,4.800000,0.000000,0.000000,65.997200,65.997200,145.997200,4945.997200,145.997200,65.997200,80.000000,2896.803000,0,0.000000,0.000000,80.000000,5552
L1_preload_on,pentatonic_creative,R11,2,131262890,long,21,4.800000,0.000000,-150.000000,-84.002800,0.000000,80.000000,4880.000000,80.000000,65.997200,80.000000,2896.803000,0,0.000000,150.000000,80.000000,5552
L0_preload_off,pentatonic_creative,R11,3,131263899,long,19,4.800000,0.000000,0.000000,69.085100,69.085100,149.085100,4949.085100,149.085100,69.085100,80.000000,2021.602000,0,0.000000,0.000000,80.000000,5553
L1_preload_on,pentatonic_creative,R11,3,131263899,long,19,4.800000,0.000000,-150.000000,-80.914900,0.000000,80.000000,4880.000000,80.000000,69.085100,80.000000,2021.602000,0,0.000000,150.000000,80.000000,5553
L0_preload_off,pentatonic_creative,R11,4,131264908,long,20,4.800000,0.000000,0.000000,58.406000,58.406000,138.406000,4938.406000,138.406000,58.406000,80.000000,3026.346000,0,0.000000,0.000000,80.000000,5554
L1_preload_on,pentatonic_creative,R11,4,131264908,long,20,4.800000,0.000000,-150.000000,-91.594000,0.000000,80.000000,4880.000000,80.000000,58.406000,80.000000,3026.346000,0,0.000000,150.000000,80.000000,5554
L0_preload_off,pentatonic_creative,R11,5,131265917,medium,15,4.800000,0.000000,0.000000,146.027700,146.027700,226.027700,5026.027700,226.027700,146.027700,80.000000,1613.200000,1,1.000000,0.000000,80.000000,5555
L1_preload_on,pentatonic_creative,R11,5,131265917,medium,15,4.800000,0.000000,-150.000000,-3.972300,0.000000,80.000000,4880.000000,80.000000,146.027700,80.000000,1613.200000,0,0.000000,150.000000,80.000000,5555
L0_preload_off,pentatonic_creative,R11,6,131266926,medium,16,4.800000,0.000000,0.000000,66.031100,66.031100,146.031100,4946.031100,146.031100,66.031100,80.000000,2189.775000,0,0.000000,0.000000,80.000000,5556
L1_preload_on,pentatonic_creative,R11,6,131266926,medium,16,4.800000,0.000000,-150.000000,-83.968900,0.000000,80.000000,4880.000000,80.000000,66.031100,80.000000,2189.775000,0,0.000000,150.000000,80.000000,5556
L0_preload_off,pentatonic_creative,R11,7,131267935,long,19,4.800000,0.000000,0.000000,63.555000,63.555000,143.555000,4943.555000,143.555000,63.555000,80.000000,2861.396000,0,0.000000,0.000000,80.000000,5557
L1_preload_on,pentatonic_creative,R11,7,131267935,long,19,4.800000,0.000000,-150.000000,-86.445000,0.000000,80.000000,4880.000000,80.000000,63.555000,80.000000,2861.396000,0,0.000000,150.000000,80.000000,5557
L0_preload_off,pentatonic_creative,R11,8,131268944,long,19,4.800000,0.000000,0.000000,56.378300,56.378300,136.378300,4936.378300,136.378300,56.378300,80.000000,1875.828000,0,0.000000,0.000000,80.000000,5558
L1_preload_on,pentatonic_creative,R11,8,131268944,long,19,4.800000,0.000000,-150.000000,-93.621700,0.000000,80.000000,4880.000000,80.000000,56.378300,80.000000,1875.828000,0,0.000000,150.000000,80.000000,5558
L0_preload_off,pentatonic_creative,R11,9,131269953,medium,14,4.800000,0.000000,0.000000,61.926100,61.926100,141.926100,4941.926100,141.926100,61.926100,80.000000,1901.088000,0,0.000000,0.000000,80.000000,5559
L1_preload_on,pentatonic_creative,R11,9,131269953,medium,14,4.800000,0.000000,-150.000000,-88.073900,0.000000,80.000000,4880.000000,80.000000,61.926100,80.000000,1901.088000,0,0.000000,150.000000,80.000000,5559
L0_preload_off,pentatonic_creative,R11,10,131270962,long,19,4.800000,0.000000,0.000000,66.102100,66.102100,146.102100,4946.102100,146.102100,66.102100,80.000000,2382.323000,0,0.000000,0.000000,80.000000,5560
L1_preload_on,pentatonic_creative,R11,10,131270962,long,19,4.800000,0.000000,-150.000000,-83.897900,0.000000,80.000000,4880.000000,80.000000,66.102100,80.000000,2382.323000,0,0.000000,150.000000,80.000000,5560
L0_preload_off,pentatonic_creative,R11,11,131271971,long,21,4.800000,0.000000,0.000000,65.937400,65.937400,145.937400,4945.937400,145.937400,65.937400,80.000000,3817.202000,0,0.000000,0.000000,80.000000,5561
L1_preload_on,pentatonic_creative,R11,11,131271971,long,21,4.800000,0.000000,-150.000000,-84.062600,0.000000,80.000000,4880.000000,80.000000,65.937400,80.000000,3817.202000,0,0.000000,150.000000,80.000000,5561
L0_preload_off,pentatonic_creative,R11,12,131272980,long,17,4.800000,0.000000,0.000000,64.803000,64.803000,144.803000,4944.803000,144.803000,64.803000,80.000000,1693.548000,0,0.000000,0.000000,80.000000,5562
L1_preload_on,pentatonic_creative,R11,12,131272980,long,17,4.800000,0.000000,-150.000000,-85.197000,0.000000,80.000000,4880.000000,80.000000,64.803000,80.000000,1693.548000,0,0.000000,150.000000,80.000000,5562
L0_preload_off,pentatonic_creative,R11,13,131273989,long,21,4.800000,0.000000,0.000000,65.132400,65.132400,145.132400,4945.132400,145.132400,65.132400,80.000000,2882.475000,0,0.000000,0.000000,80.000000,5563
L1_preload_on,pentatonic_creative,R11,13,131273989,long,21,4.800000,0.000000,-150.000000,-84.867600,0.000000,80.000000,4880.000000,80.000000,65.132400,80.000000,2882.475000,0,0.000000,150.000000,80.000000,5563
L0_preload_off,pentatonic_creative,R11,14,131274998,long,20,4.800000,0.000000,0.000000,66.058300,66.058300,146.058300,4946.058300,146.058300,66.058300,80.000000,2521.012000,0,0.000000,0.000000,80.000000,5564
L1_preload_on,pentatonic_creative,R11,14,131274998,long,20,4.800000,0.000000,-150.000000,-83.941700,0.000000,80.000000,4880.000000,80.000000,66.058300,80.000000,2521.012000,0,0.000000,150.000000,80.000000,5564
L0_preload_off,pentatonic_creative,R11,15,131276007,long,21,4.800000,0.000000,0.000000,69.696400,69.696400,149.696400,4949.696400,149.696400,69.696400,80.000000,3318.058000,0,0.000000,0.000000,80.000000,5565
L1_preload_on,pentatonic_creative,R11,15,131276007,long,21,4.800000,0.000000,-150.000000,-80.303600,0.000000,80.000000,4880.000000,80.000000,69.696400,80.000000,3318.058000,0,0.000000,150.000000,80.000000,5565
L0_preload_off,pentatonic_creative,R12,1,132261884,medium,12,4.800000,0.000000,0.000000,61.750200,61.750200,141.750200,4941.750200,141.750200,61.750200,80.000000,1252.472000,0,0.000000,0.000000,80.000000,5566
L1_preload_on,pentatonic_creative,R12,1,132261884,medium,12,4.800000,0.000000,-150.000000,-88.249800,0.000000,80.000000,4880.000000,80.000000,61.750200,80.000000,1252.472000,0,0.000000,150.000000,80.000000,5566
L0_preload_off,pentatonic_creative,R12,2,132262893,medium,11,4.800000,0.000000,0.000000,186.329900,186.329900,266.329900,5066.329900,266.329900,186.329900,80.000000,2504.347000,1,1.000000,0.000000,80.000000,5567
L1_preload_on,pentatonic_creative,R12,2,132262893,medium,11,4.800000,0.000000,-150.000000,36.329900,36.329900,116.329900,4916.329900,116.329900,186.329900,80.000000,2504.347000,0,0.000000,150.000000,80.000000,5567
L0_preload_off,pentatonic_creative,R12,3,132263902,medium,10,4.800000,0.000000,0.000000,55.499000,55.499000,135.499000,4935.499000,135.499000,55.499000,80.000000,1579.889000,0,0.000000,0.000000,80.000000,5568
L1_preload_on,pentatonic_creative,R12,3,132263902,medium,10,4.800000,0.000000,-150.000000,-94.501000,0.000000,80.000000,4880.000000,80.000000,55.499000,80.000000,1579.889000,0,0.000000,150.000000,80.000000,5568
L0_preload_off,pentatonic_creative,R12,4,132264911,medium,10,4.800000,0.000000,0.000000,58.391900,58.391900,138.391900,4938.391900,138.391900,58.391900,80.000000,2047.674000,0,0.000000,0.000000,80.000000,5569
L1_preload_on,pentatonic_creative,R12,4,132264911,medium,10,4.800000,0.000000,-150.000000,-91.608100,0.000000,80.000000,4880.000000,80.000000,58.391900,80.000000,2047.674000,0,0.000000,150.000000,80.000000,5569
L0_preload_off,pentatonic_creative,R12,5,132265920,medium,13,4.800000,0.000000,0.000000,64.572300,64.572300,144.572300,4944.572300,144.572300,64.572300,80.000000,2054.904000,0,0.000000,0.000000,80.000000,5570
L1_preload_on,pentatonic_creative,R12,5,132265920,medium,13,4.800000,0.000000,-150.000000,-85.427700,0.000000,80.000000,4880.000000,80.000000,64.572300,80.000000,2054.904000,0,0.000000,150.000000,80.000000,5570
L0_preload_off,pentatonic_creative,R12,6,132266929,short,6,4.800000,0.000000,0.000000,64.576400,64.576400,144.576400,4944.576400,144.576400,64.576400,80.000000,906.827000,0,0.000000,0.000000,80.000000,5571
L1_preload_on,pentatonic_creative,R12,6,132266929,short,6,4.800000,0.000000,-150.000000,-85.423600,0.000000,80.000000,4880.000000,80.000000,64.576400,80.000000,906.827000,0,0.000000,150.000000,80.000000,5571
L0_preload_off,pentatonic_creative,R12,7,132267938,medium,13,4.800000,0.000000,0.000000,55.082900,55.082900,135.082900,4935.082900,135.082900,55.082900,80.000000,1569.861000,0,0.000000,0.000000,80.000000,5572
L1_preload_on,pentatonic_creative,R12,7,132267938,medium,13,4.800000,0.000000,-150.000000,-94.917100,0.000000,80.000000,4880.000000,80.000000,55.082900,80.000000,1569.861000,0,0.000000,150.000000,80.000000,5572
L0_preload_off,pentatonic_creative,R12,8,132268947,medium,11,4.800000,0.000000,0.000000,127.995600,127.995600,207.995600,5007.995600,207.995600,127.995600,80.000000,1732.327000,1,1.000000,0.000000,80.000000,5573
L1_preload_on,pentatonic_creative,R12,8,132268947,medium,11,4.800000,0.000000,-150.000000,-22.004400,0.000000,80.000000,4880.000000,80.000000,127.995600,80.000000,1732.327000,0,0.000000,150.000000,80.000000,5573
L0_preload_off,pentatonic_creative,R12,9,132269956,medium,11,4.800000,0.000000,0.000000,59.532700,59.532700,139.532700,4939.532700,139.532700,59.532700,80.000000,1200.968000,0,0.000000,0.000000,80.000000,5574
L1_preload_on,pentatonic_creative,R12,9,132269956,medium,11,4.800000,0.000000,-150.000000,-90.467300,0.000000,80.000000,4880.000000,80.000000,59.532700,80.000000,1200.968000,0,0.000000,150.000000,80.000000,5574
L0_preload_off,pentatonic_creative,R12,10,132270965,medium,11,4.800000,0.000000,0.000000,68.278700,68.278700,148.278700,4948.278700,148.278700,68.278700,80.000000,1647.410000,0,0.000000,0.000000,80.000000,5575
L1_preload_on,pentatonic_creative,R12,10,132270965,medium,11,4.800000,0.000000,-150.000000,-81.721300,0.000000,80.000000,4880.000000,80.000000,68.278700,80.000000,1647.410000,0,0.000000,150.000000,80.000000,5575
L0_preload_off,pentatonic_creative,R12,11,132271974,medium,12,4.800000,0.000000,0.000000,63.557700,63.557700,143.557700,4943.557700,143.557700,63.557700,80.000000,2160.690000,0,0.000000,0.000000,80.000000,5576
L1_preload_on,pentatonic_creative,R12,11,132271974,medium,12,4.800000,0.000000,-150.000000,-86.442300,0.000000,80.000000,4880.000000,80.000000,63.557700,80.000000,2160.690000,0,0.000000,150.000000,80.000000,5576
L0_preload_off,pentatonic_creative,R12,12,132272983,medium,11,4.800000,0.000000,0.000000,65.516500,65.516500,145.516500,4945.516500,145.516500,65.516500,80.000000,1758.604000,0,0.000000,0.000000,80.000000,5577
L1_preload_on,pentatonic_creative,R12,12,132272983,medium,11,4.800000,0.000000,-150.000000,-84.483500,0.000000,80.000000,4880.000000,80.000000,65.516500,80.000000,1758.604000,0,0.000000,150.000000,80.000000,5577
L0_preload_off,pentatonic_creative,R12,13,132273992,medium,12,4.800000,0.000000,0.000000,66.366600,66.366600,146.366600,4946.366600,146.366600,66.366600,80.000000,1734.255000,0,0.000000,0.000000,80.000000,5578
L1_preload_on,pentatonic_creative,R12,13,132273992,medium,12,4.800000,0.000000,-150.000000,-83.633400,0.000000,80.000000,4880.000000,80.000000,66.366600,80.000000,1734.255000,0,0.000000,150.000000,80.000000,5578
L0_preload_off,pentatonic_creative,R12,14,132275001,short,7,4.800000,0.000000,0.000000,61.219100,61.219100,141.219100,4941.219100,141.219100,61.219100,80.000000,773.231000,0,0.000000,0.000000,80.000000,5579
L1_preload_on,pentatonic_creative,R12,14,132275001,short,7,4.800000,0.000000,-150.000000,-88.780900,0.000000,80.000000,4880.000000,80.000000,61.219100,80.000000,773.231000,0,0.000000,150.000000,80.000000,5579
L0_preload_off,pentatonic_creative,R12,15,132276010,medium,11,4.800000,0.000000,0.000000,59.177400,59.177400,139.177400,4939.177400,139.177400,59.177400,80.000000,1800.345000,0,0.000000,0.000000,80.000000,5580
L1_preload_on,pentatonic_creative,R12,15,132276010,medium,11,4.800000,0.000000,-150.000000,-90.822600,0.000000,80.000000,4880.000000,80.000000,59.177400,80.000000,1800.345000,0,0.000000,150.000000,80.000000,5580
L0_preload_off,pentatonic_creative,R13,1,133261887,medium,12,4.800000,0.000000,0.000000,61.719400,61.719400,141.719400,4941.719400,141.719400,61.719400,80.000000,1156.915000,0,0.000000,0.000000,80.000000,5581
L1_preload_on,pentatonic_creative,R13,1,133261887,medium,12,4.800000,0.000000,-150.000000,-88.280600,0.000000,80.000000,4880.000000,80.000000,61.719400,80.000000,1156.915000,0,0.000000,150.000000,80.000000,5581
L0_preload_off,pentatonic_creative,R13,2,133262896,medium,11,4.800000,0.000000,0.000000,63.450400,63.450400,143.450400,4943.450400,143.450400,63.450400,80.000000,864.347000,0,0.000000,0.000000,80.000000,5582
L1_preload_on,pentatonic_creative,R13,2,133262896,medium,11,4.800000,0.000000,-150.000000,-86.549600,0.000000,80.000000,4880.000000,80.000000,63.450400,80.000000,864.347000,0,0.000000,150.000000,80.000000,5582
L0_preload_off,pentatonic_creative,R13,3,133263905,short,8,4.800000,0.000000,0.000000,73.482200,73.482200,153.482200,4953.482200,153.482200,73.482200,80.000000,514.820000,0,0.000000,0.000000,80.000000,5583
L1_preload_on,pentatonic_creative,R13,3,133263905,short,8,4.800000,0.000000,-150.000000,-76.517800,0.000000,80.000000,4880.000000,80.000000,73.482200,80.000000,514.820000,0,0.000000,150.000000,80.000000,5583
L0_preload_off,pentatonic_creative,R13,4,133264914,medium,11,4.800000,0.000000,0.000000,59.432300,59.432300,139.432300,4939.432300,139.432300,59.432300,80.000000,1403.901000,0,0.000000,0.000000,80.000000,5584
L1_preload_on,pentatonic_creative,R13,4,133264914,medium,11,4.800000,0.000000,-150.000000,-90.567700,0.000000,80.000000,4880.000000,80.000000,59.432300,80.000000,1403.901000,0,0.000000,150.000000,80.000000,5584
